id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ENSG00000179873.14	3	0.77941	0.66992	0.941796	14079	0	0.2772	0.52144	0.62795	1.0	11075	1	0.2772
ENSG00000134780.10	3	0.77949	0.66992	0.941796	14080	0	0.24888	0.70356	0.74977	1.0	13289	1	0.24888
ENSG00000215695.2	3	0.77951	0.66992	0.941796	14081	0	0.067529	0.87044	0.91337	1.0	15970	0	0.067529
ENSG00000128016.8	3	0.77958	0.66992	0.941796	14082	0	0.27646	0.26545	0.42661	1.0	8063	1	0.27646
ENSG00000288646.1	3	0.7796	0.66992	0.941796	14083	0	0.31109	0.38991	0.54845	1.0	9780	1	0.31109
ENSG00000204385.13	3	0.77961	0.66992	0.941796	14084	0	0.72005	0.11632	0.23436	1.0	4618	2	0.72005
ENSG00000130812.11	3	0.77963	0.66992	0.941796	14085	0	-0.058075	0.39838	0.55049	1.0	9859	1	-0.058075
ENSG00000258417.3	3	0.77965	0.66992	0.941796	14086	0	0.3472	0.54959	0.64409	1.0	11373	1	0.3472
ENSG00000154027.19	3	0.77968	0.66992	0.941796	14087	0	0.32595	0.11286	0.2286	1.0	4534	1	0.32595
ENSG00000163485.18	3	0.77973	0.66992	0.941796	14088	0	1.1762	0.0063824	0.023359	0.973063	456	2	1.1762
ENSG00000272921.1	3	0.77984	0.66992	0.941796	14089	0	0.06331	0.55098	0.64409	1.0	11387	1	0.06331
ENSG00000123352.18	3	0.77989	0.66992	0.941796	14090	0	0.69845	0.086764	0.19451	1.0	3885	2	0.69845
ENSG00000146802.13	3	0.77992	0.66992	0.941796	14091	0	0.35322	0.10831	0.22249	1.0	4429	1	0.35322
ENSG00000197296.6	3	0.78005	0.66992	0.941796	14092	0	0.35844	0.70937	0.75382	1.0	13366	1	0.35844
ENSG00000182307.14	3	0.78011	0.67132	0.941796	14093	0	0.10851	0.79313	0.85225	1.0	14774	0	0.10851
ENSG00000285117.2	3	0.78015	0.67132	0.941796	14094	0	0.27247	0.35127	0.52708	1.0	9439	1	0.27247
ENSG00000105664.11	3	0.78017	0.67132	0.941796	14095	0	0.14448	0.69935	0.74674	1.0	13211	1	0.14448
ENSG00000131080.15	3	0.78018	0.67132	0.941796	14096	0	-0.058111	0.88744	0.92802	1.0	16251	0	-0.058111
ENSG00000165685.9	3	0.7802	0.67132	0.941796	14097	0	0.066444	0.28746	0.46418	1.0	8530	1	0.066444
ENSG00000162438.12	3	0.78022	0.67132	0.941796	14098	0	0.69716	0.11665	0.23436	1.0	4625	2	0.69716
ENSG00000176472.11	3	0.78024	0.67132	0.941796	14099	0	0.69146	0.15322	0.27847	1.0	5516	2	0.69146
ENSG00000128294.16	3	0.78027	0.67132	0.941796	14100	0	0.40903	0.042476	0.12096	0.985198	2442	1	0.40903
ENSG00000137073.24	3	0.7803	0.67132	0.941796	14101	0	0.93515	0.034992	0.1044	0.985198	2070	2	0.93515
ENSG00000169696.16	3	0.78034	0.67132	0.941796	14102	0	0.035522	0.53236	0.633	1.0	11186	1	0.035522
ENSG00000118804.9	3	0.78036	0.67132	0.941796	14103	0	0.17515	0.36009	0.53326	1.0	9520	1	0.17515
ENSG00000184601.11	3	0.78041	0.67132	0.941796	14104	0	0.043269	0.7488	0.80035	1.0	14011	1	0.043269
ENSG00000182645.6	3	0.78048	0.67281	0.941796	14105	0	0.69699	0.11434	0.22992	1.0	4576	2	0.69699
ENSG00000189375.12	4	0.78048	0.58843	0.9141	14106	0	-0.2838	0.16271	0.35785	1.0	5718	2	-0.2838
ENSG00000144233.12	3	0.78055	0.67281	0.941796	14107	0	0.05043	0.56837	0.65335	1.0	11578	1	0.05043
ENSG00000147081.15	6	0.78056	0.46852	0.816356	14108	1	0.61314	0.053154	0.18814	1.0	2954	4	0.61314
ENSG00000141376.24	3	0.78058	0.67281	0.941796	14109	0	0.14452	0.69806	0.74377	1.0	13193	1	0.14452
ENSG00000112799.9	3	0.7806	0.67281	0.941796	14110	0	0.48011	0.24933	0.40483	1.0	7711	2	0.48011
ENSG00000118520.16	3	0.78061	0.67281	0.941796	14111	0	0.74123	0.10426	0.21853	1.0	4320	2	0.74123
ENSG00000182670.14	6	0.78062	0.46852	0.816356	14112	1	0.19653	0.28383	0.53765	1.0	8440	2	0.19653
ENSG00000187601.5	3	0.78068	0.67281	0.941796	14113	0	0.22445	0.47446	0.5954	1.0	10583	1	0.22445
ENSG00000164675.11	3	0.78073	0.67281	0.941796	14114	0	0.27652	0.53999	0.63702	1.0	11267	1	0.27652
ENSG00000081181.8	3	0.78077	0.67281	0.941796	14115	0	-0.055465	0.73979	0.78926	1.0	13835	1	-0.055465
ENSG00000165970.12	3	0.78079	0.67281	0.941796	14116	0	0.0084361	0.64154	0.70516	1.0	12443	1	0.0084361
ENSG00000135926.15	3	0.78084	0.67281	0.941796	14117	0	-0.0062226	0.19312	0.33476	1.0	6439	1	-0.0062226
ENSG00000256762.1	3	0.78085	0.67281	0.941796	14118	0	0.16429	0.52772	0.63104	1.0	11136	1	0.16429
ENSG00000170967.5	3	0.78087	0.67281	0.941796	14119	0	0.41285	0.27777	0.44432	1.0	8317	2	0.41285
