id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ENSG00000183864.6	3	0.71605	0.55215	0.84649	13045	0	0.14518	0.66413	0.70027	1.0	12762	0	0.14518
ENSG00000205221.13	3	0.71605	0.55215	0.84649	13046	0	0.91362	0.092109	0.17774	1.0	3442	2	0.91362
ENSG00000161807.3	3	0.71605	0.55215	0.84649	13047	0	0.25573	0.45314	0.53337	1.0	9505	1	0.25573
ENSG00000130701.4	3	0.71605	0.55215	0.84649	13048	0	0.0093165	0.83867	0.893	1.0	15780	0	0.0093165
ENSG00000146757.14	5	0.71609	0.48709	0.803082	13049	1	-0.38953	0.738	0.79225	1.0	14026	1	-0.38953
ENSG00000187049.11	3	0.71636	0.55215	0.84649	13050	0	-0.16158	0.56647	0.62334	1.0	11185	1	-0.16158
ENSG00000182134.17	4	0.71638	0.48402	0.802776	13051	1	0.12432	0.3443	0.51907	1.0	8108	1	0.12432
ENSG00000122641.11	3	0.71642	0.55215	0.84649	13052	0	0.14314	0.80628	0.86304	1.0	15201	0	0.14314
ENSG00000221882.5	3	0.71642	0.55215	0.84649	13053	0	0.6878	0.15066	0.27374	1.0	5003	2	0.6878
ENSG00000244234.3	3	0.71649	0.55215	0.84649	13054	0	-0.40477	0.75532	0.80418	1.0	14325	0	-0.40477
ENSG00000113108.20	3	0.71664	0.55306	0.847496	13055	0	0.31459	0.29611	0.40726	1.0	7512	1	0.31459
ENSG00000172954.14	3	0.71664	0.55306	0.847496	13056	0	0.50786	0.64926	0.68923	1.0	12507	0	0.50786
ENSG00000222046.3	3	0.71664	0.55306	0.847496	13057	0	0.36521	0.66044	0.69686	1.0	12693	0	0.36521
ENSG00000170279.3	3	0.71664	0.55306	0.847496	13058	0	0.33134	0.33696	0.43531	1.0	8028	1	0.33134
ENSG00000221880.4	3	0.71664	0.55306	0.847496	13059	0	0.082637	0.75999	0.80987	1.0	14402	0	0.082637
ENSG00000119125.17	3	0.71664	0.55306	0.847496	13060	0	-0.064727	0.35402	0.44801	1.0	8241	1	-0.064727
ENSG00000111224.14	3	0.7168	0.55397	0.848373	13061	0	0.45692	0.19445	0.34708	1.0	6203	1	0.45692
ENSG00000161011.20	3	0.7168	0.55397	0.848373	13062	0	-0.2501	0.71295	0.75537	1.0	13598	0	-0.2501
ENSG00000129028.9	3	0.717	0.55397	0.848373	13063	0	-0.17361	0.068346	0.13286	1.0	2708	1	-0.17361
